Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI,Comfort Category
28.33596728016021,5.640735599113215,7.763677456748031,157.49995656628724,51.539077265561446,3.094498055669889,20.346251071714093,sand,high,12/12,low,25,Low
28.639443698152363,5.545134201049801,7.218255647581304,162.39292296221598,63.79171771732313,5.424901468826115,33.1916061952278,sand,low,14/10,low,40,Medium
27.72863351246535,8.351627552555698,7.658368315060118,104.23655611917914,52.03117926321447,3.0964440767727415,60.393635772633324,glass,medium,10/14,high,50,Medium
29.72806472530692,5.37981561973735,7.425581631135719,68.27334153095438,34.60048339090037,1.887461752436195,31.397217569137585,gravel,low,10/14,high,30,Low
26.34856700958687,5.403952848972245,7.205808016717855,122.25673634245335,36.85036233150789,6.462869640167001,37.29434555607246,sand,low,14/10,high,60,Medium
25.93306806140026,4.9490714251452,7.610262233830081,86.60576813709962,59.788226600091825,6.803824585936914,17.086624025913288,sand,medium,14/10,medium,30,Low
27.011326720262332,7.541012359721391,6.874189826383991,87.5842267835323,41.47392628660656,2.1996035320047933,47.132042900575755,gravel,low,14/10,low,80,High
28.1644661995364,6.979718573664193,6.3748104235500636,43.01942883954578,66.03173440780593,5.452306513803173,67.15866466411977,glass,high,14/10,medium,0,Low
27.89525278791039,7.318030740067515,7.551201716933286,92.38062040563504,37.76605576864509,6.356589401657022,11.660296079341565,gravel,medium,10/14,medium,60,Medium
27.193053168647825,7.222383958515867,6.786064479024683,82.71202880165077,40.87771173483812,5.5913909420055,48.2434173249822,glass,medium,10/14,medium,70,High
25.32563304737885,7.798714951758943,6.623800008730625,76.31845239866166,53.8158516582333,6.282449797917615,45.2064914077647,glass,low,12/12,low,40,Medium
27.02384163652297,7.253278299365713,6.588428888303492,99.71961844865662,57.47850033960871,2.4043453102969914,28.21639348873905,glass,high,10/14,low,45,Medium
25.808920378905228,5.682663817268387,6.818926398394885,85.63041088111923,52.768347352126185,5.046006022515639,41.21358866409007,glass,medium,10/14,high,55,Medium
25.492212139341035,6.049425916409215,6.863793950276867,50.28013207575191,38.436016197718935,7.492361948228477,50.356612384823684,gravel,medium,12/12,high,45,Medium
28.672409235492346,6.060674176170233,7.85141042426819,139.41212146582725,43.68107811576506,4.177882874451259,29.244916364154406,glass,low,10/14,high,60,Medium
29.51067019923063,5.4809070231600865,7.033217544003451,77.03914811997755,56.60738742665816,3.2111396664935823,60.22794112077793,glass,low,14/10,low,15,Low
25.801254592423327,7.257466113405811,7.045046721285494,96.96893655901275,65.77095968285704,2.534397798725872,60.9011574755503,sand,medium,10/14,low,30,Low
28.205885121956143,6.4792653135932365,7.281579628527126,136.91721506202853,41.86260239557467,4.087287963098546,23.002470102722004,sand,low,10/14,low,75,High
27.213518953264867,5.453921471198545,6.637798494007461,66.01739828910293,64.07625054772593,3.684302278308361,44.79159882308358,glass,high,10/14,low,35,Low
28.30699626992692,7.7106742924446685,7.283656996492941,66.08280810584964,45.83225048465752,2.209184351187058,20.423437062987215,gravel,low,14/10,medium,80,High
24.790306336802203,7.403413142640292,7.235880042237761,141.86078558335078,35.88714683476854,3.7365231630241906,62.94233112992211,sand,low,14/10,medium,40,Medium
28.19118220694475,5.311902721119,6.818046296675504,149.4043402803518,42.733554577850526,3.0061643750616183,29.68721732411342,sand,medium,14/10,high,75,High
25.655841601588477,6.229470358996092,7.004891279484713,141.07728946796846,41.26602408111356,4.94986858303233,33.21029481318285,glass,medium,12/12,low,70,High
29.005791021570477,5.99983636223449,6.139741248811399,100.10976633025358,54.52863060204212,4.8954069247372445,28.522079976213604,glass,medium,12/12,high,30,Low
28.55920875916744,7.25697885444591,7.754304463342421,164.36444501964124,61.49921610094432,5.890043145131686,65.51267312508412,glass,medium,10/14,high,15,Low
27.37309936991441,6.345907180343424,7.601733783359284,121.75595270209647,41.373507994121425,6.440496160068467,61.6555244562633,sand,medium,14/10,medium,40,Medium
25.96298562748629,6.795767506925999,6.761750911504812,102.27540970210417,67.23418118936448,5.892379347046228,58.790594923890815,glass,high,14/10,medium,30,Low
28.85673277250855,5.357813203975968,8.04749646406533,116.2019458787133,33.61622697398483,2.090124717040522,25.218408519962377,sand,low,10/14,high,35,Low
27.46011048230158,4.6518240424182045,6.5132375987879465,79.97350193887468,51.75018963044162,5.931520166526115,50.68003872635704,gravel,high,12/12,medium,15,Low
27.96004735934803,6.695293893104016,7.057721638598425,63.26086044100312,60.819956254281635,6.579431250364744,37.758353219428066,glass,medium,12/12,high,65,Medium
25.974799776312768,5.748482563579172,7.824894259755927,60.78353193184206,56.42542723205452,3.397565901985316,29.819841021134373,sand,medium,12/12,medium,50,Medium
27.552042843532654,5.853448960475279,7.408032286329711,79.08598987312949,63.222723690763324,6.2644054002810625,24.284757416825588,sand,medium,12/12,low,45,Medium
27.385615431077618,7.424582961411922,7.291209931089769,130.5392590340927,37.923469171322154,6.014162512012827,65.43093747720793,glass,high,10/14,medium,20,Low
25.191291889164116,6.150810605889337,6.823682099400666,142.23721842970858,43.16042964162988,6.207895143707142,21.038169040064467,sand,high,12/12,medium,50,Medium
25.875961079319435,6.824539534141932,6.316297433735824,128.45008773963352,48.56028945783439,6.867328735480835,23.734603345930942,sand,high,12/12,medium,30,Low
29.531707675286455,8.073554687020312,7.761386248816177,127.52845342937074,37.67947111854304,5.846457941040281,37.58652188354767,sand,high,12/12,low,20,Low
28.012701726016854,6.165865477987953,7.781138531323927,129.15036706045782,61.312576653055814,6.05875259654377,25.736035609228548,glass,low,14/10,high,50,Medium
23.685562322744165,6.398448688615807,7.0508319959637165,76.37389873443418,56.293336098896766,5.584483738000584,40.4120715185573,gravel,medium,14/10,high,65,Medium
26.218386772640766,6.995299430130321,7.311931011810963,56.91847311865384,55.355393474133635,5.572679655030564,47.34405375975002,sand,low,10/14,low,75,High
26.68851965487516,6.326079368292937,7.45569797786926,53.374628458867484,46.72159365587832,4.076895754532222,58.20152287746289,glass,medium,14/10,medium,80,High
26.12050273381787,6.019414372724332,7.526576558352425,106.97872049597385,39.678607097000636,6.0035414886911695,23.863502231526613,glass,high,12/12,low,30,Low
28.2753938717872,7.157302159922762,6.564148546665091,142.9409925233995,45.02096549583309,7.489885146102946,65.16998547271466,gravel,medium,12/12,low,15,Low
29.14547798036642,5.704088886229171,7.338703330137394,91.22652460321194,62.445311570518975,3.028893752122827,64.70772067029003,glass,low,10/14,medium,15,Low
28.051620107299183,8.274590210009261,6.047889278824562,119.40129506758599,41.78834681250233,3.4800643196198036,65.27895836030763,sand,low,10/14,medium,35,Low
27.197008437732237,5.965979577152242,7.469258447728105,157.9072292377147,62.67328677016731,4.1140938205908055,48.34832304434189,sand,medium,10/14,low,55,Medium
28.106225054565144,5.156058137557407,7.678199351982714,124.28653712646532,36.859682567676415,4.226401158239916,54.89614180422916,sand,medium,12/12,low,30,Low
24.79337444788077,7.607853673184216,6.89664134465693,91.42182601517402,58.15337557054391,5.2864721136738435,65.80826705644584,gravel,medium,10/14,medium,30,Low
27.277865573764778,7.50539827782934,6.962076341925853,51.806951502499864,56.24625399610149,6.063754440652154,53.10160563778141,sand,high,12/12,high,45,Medium
25.575849461204392,5.584646537917557,6.237846036058315,117.77708293569113,39.5370096413135,5.7559256375161185,27.02887774460846,gravel,medium,14/10,high,40,Medium
24.656635631404022,6.631041416810118,7.259742618197029,85.00731764137159,55.34068683527697,3.8610399255618346,18.07893697902897,glass,low,10/14,medium,65,Medium
25.657788968452117,6.661000388864634,7.632244875241701,112.07342267092916,53.302307858053496,6.399703853051364,42.0375865728804,sand,high,14/10,high,45,Medium
28.415478285621273,6.506579687388602,7.626934918754894,83.99086251615432,38.60983773091489,6.839354536444873,34.42668339719445,glass,high,12/12,medium,30,Low
28.996178747267074,5.369952527690845,7.301683780064713,130.97219646838101,61.22220832296585,6.363485453900107,44.07177246275867,gravel,medium,12/12,medium,45,Medium
27.299600922657827,6.801866003920325,6.678034977929366,148.02226600827092,52.13974417262586,6.632664303238794,36.64890436645206,gravel,low,14/10,low,60,Medium
25.874692565079116,5.310985967693329,8.03669569393605,124.45815981225931,46.40165364467667,4.263134247533496,22.341228057126635,glass,high,14/10,high,35,Low
28.932014792007987,6.005955555826656,8.579073490657033,130.4704362506129,62.01921737945781,3.9845613928333794,31.7122238119208,sand,high,10/14,high,45,Medium
25.135077964304685,5.842568873349519,7.050171794858161,53.799919086225046,41.72924938300587,4.5625746910934595,15.752695593901214,glass,low,10/14,medium,65,Medium
26.363416967726423,8.072374760497027,7.658868044325865,142.53447592459656,65.40099131336873,5.38443998734206,59.09069356233964,gravel,medium,10/14,high,55,Medium
26.781705272639826,5.8155434257172445,7.093317035156906,152.91497185540356,60.9347667387404,6.372793814266758,30.718474430507413,gravel,medium,14/10,medium,50,Medium
26.39397753825161,6.796230774166963,7.239545898777023,158.1736314949168,45.11354516521159,5.90082624129308,10.969289970745837,sand,high,12/12,high,60,Medium
24.956129825653814,6.85362946253438,7.968072243217002,92.97662475482872,63.47352752968464,3.32488902117103,11.380308777349214,gravel,high,12/12,medium,30,Low
28.161534967781233,6.60807200142428,6.5003138416777855,75.5736783040948,39.259751157201244,2.477792095825543,29.402923382848247,sand,medium,14/10,medium,65,Medium
28.957693884959482,5.623348379274126,6.66051798429722,57.129178298977266,56.239320223544645,6.437150421889464,23.181373099302686,sand,low,10/14,high,40,Medium
27.384775780377087,8.460336326868136,8.05785877752977,162.5283769538566,44.299094857814346,2.9395376120402164,57.783641829319734,glass,low,10/14,medium,35,Low
28.679426139072067,4.935622783238568,7.779712783682912,99.2385091296201,44.564487788298976,3.460330883530999,68.20374644577869,gravel,medium,10/14,high,15,Low
25.680115311392587,7.568508511911425,6.887275076189676,58.17323612449189,56.682682637808156,6.360872827065051,67.04279405866653,sand,high,14/10,medium,25,Low
25.828808807326986,5.652215748623571,6.647070808402406,126.34774535687075,56.08705065211152,2.51629116750704,60.05061854496847,sand,low,14/10,medium,25,Low
26.1554848861906,5.493068879151851,6.2954832233605105,82.70351756055072,46.78350353317846,3.868464447535433,31.38532612452602,gravel,low,12/12,high,60,Medium
26.557435320655323,7.5215857772186006,6.623265829498519,148.97211926346336,47.30385248429526,3.5776808506527424,29.299100520462193,gravel,high,12/12,high,70,High
27.030708731222955,6.370171961354281,8.30361172822378,63.271020374246184,69.44689959624941,6.437315161477995,54.5393847972568,sand,medium,14/10,medium,40,Medium
26.811416338058397,6.6098339707661555,6.5141058408222445,110.22287054313793,54.79481317142316,4.214420428733992,29.183834647521646,gravel,medium,10/14,low,75,High
28.858100057506576,6.686428689872128,6.0405125604071985,57.771980055725706,51.601404025225236,5.613527586035325,44.880895246920446,glass,low,14/10,high,55,Medium
28.372350379357023,7.795372959999734,7.529328794798539,74.05636537155765,53.77295003211523,6.243962974831905,22.94740315820985,gravel,medium,10/14,high,55,Medium
27.579392182791597,5.30191897368634,6.790872537003511,104.5666188390073,37.11818375433703,1.9462346156662607,53.783632721236,gravel,low,14/10,medium,35,Low
26.06639696536976,5.568358191255437,7.331180746580635,134.6707477254538,54.468061742909526,7.054793485762058,12.114100441871408,glass,low,14/10,high,60,Medium
23.818969903914546,6.147701836182728,7.396513685596673,113.98147449427077,38.11333840440333,5.698102568253484,53.1798623087434,gravel,high,10/14,medium,25,Low
27.09673089215561,5.2413007768963675,6.506926410313232,94.22099811768024,37.57193518732972,3.2479957936032777,66.32775866104203,glass,low,10/14,high,30,Low
29.975542259041887,6.54888374260484,8.689119345159412,91.40231001764471,46.09826127757036,3.239362193249486,51.26464754944478,glass,low,12/12,medium,30,Low
27.300885577055272,7.214522007550026,6.660545565912056,112.55065687718862,64.85246658078758,6.019897304258481,18.277181828951075,glass,low,10/14,medium,55,Medium
27.875420134618835,6.395515187580246,6.135511848168632,50.58263813090003,49.46548878090182,6.128808125743913,51.27976674046426,glass,low,12/12,high,35,Low
28.08390841005,5.942047579545783,6.899892539142211,71.52066991709982,44.48340517382881,2.9306058329099796,27.516357665716022,gravel,low,10/14,low,50,Medium
25.536839562323667,7.200393736361268,7.199039628170083,103.2963947306265,40.154442141709154,5.441849267124636,37.17021146117721,glass,high,12/12,medium,55,Medium
30.553512603583513,5.445058491970361,6.263566137733072,47.20207804478029,54.44613903949903,2.827500067792922,66.84925865361392,sand,medium,10/14,medium,0,Low
28.968727290785292,6.863363879384525,7.131064143488705,66.42858771100497,42.432397725979584,5.846723761887008,21.637359051552465,sand,low,12/12,high,75,High
26.68226804104686,5.468855839499317,6.713340274764109,124.66374903151728,45.88100171732992,3.0567226706481105,47.05861988547076,glass,low,12/12,medium,65,Medium
25.444218343578438,6.148797536705837,7.377208547461626,51.678301217177186,48.184013914528926,2.899099036592995,13.496789287958253,gravel,high,10/14,low,50,Medium
28.25650252194951,8.020989288225024,7.539442836917585,124.5825670253265,60.62922718248772,4.806251435670031,34.17787080901538,gravel,low,10/14,high,70,High
24.370011799270927,5.501564581608339,6.719513787459251,68.6039732672372,57.082998442682765,2.934643524887071,20.31988334718808,sand,medium,12/12,medium,35,Low
24.30374804905951,5.4561721181979745,6.522508636050455,129.27049038787652,43.67065748796996,4.532771917586187,47.77228753525549,glass,medium,14/10,high,45,Medium
26.539494565213825,6.671977929611647,7.4918579205873295,142.37220925839765,54.8010451267953,6.5905904756637606,64.18442863391905,glass,low,12/12,low,30,Low
26.517468916559295,7.407258859512178,7.599742782501495,46.513636080065595,46.265894401725305,6.516783886944397,61.27706802816804,sand,low,10/14,low,15,Low
24.76045833312648,6.258622456743676,6.77051550797337,96.0678136537738,34.84508669785351,4.993873549547944,28.314569319710827,sand,high,14/10,high,45,Medium
26.075420360029387,4.969523831446992,6.66523417942679,56.3496118353965,39.194523737430934,5.931144691383114,50.83843929663349,sand,high,12/12,high,10,Low
28.259355809783408,5.768737505854579,7.682182575550929,101.01551694770104,57.517057828926696,2.123336453232322,56.09523678760533,sand,high,12/12,medium,20,Low
25.995407196433455,5.6839474802196905,7.4197282892972005,66.12179779204868,52.80393150126164,3.84561706387505,47.74835441389293,sand,high,12/12,high,55,Medium
24.951939366603316,7.652038936312166,7.197199331067127,94.89693283349004,66.58005842317895,7.737694501903222,14.411189597607331,gravel,low,14/10,medium,50,Medium
