Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
27.508513161423128,5.409216523836442,7.703903067735748,100.07000031812576,58.417131579124835,6.017289731467463,39.9532708959297,gravel,low,12/12,low,40
29.287638312369072,7.382799716435921,7.4167583512889435,137.47110505048073,42.03555282873414,2.7898303014224823,15.125405081433625,gravel,low,12/12,low,50
27.186010878981737,7.358939182282496,6.6254099313510455,120.67123188195848,36.97682827930529,4.401786066193817,46.83601391889801,sand,high,12/12,high,65
27.4473495517477,6.114544128339334,7.701447339749208,54.01284682599693,62.69400556208417,3.2471111691660313,60.325364263675446,sand,medium,14/10,medium,55
27.155566888282962,8.041877244954513,7.695905372231522,144.70057130191387,51.12444298389471,6.251504522923424,17.558526200450338,glass,high,14/10,low,40
27.679201035452056,6.140888295984279,6.629729776399162,147.93745568690306,42.74610426597525,2.2975165241116087,65.07974279966112,gravel,low,10/14,high,45
28.77174039539855,7.154163556033568,7.381879790737388,89.52422316497506,54.79261346344246,6.441905336184089,30.10495264935235,sand,medium,12/12,medium,65
25.40312758728441,7.762857326710077,7.172623250088739,58.22213705300989,60.28558675583145,6.858158015742247,43.08395013278237,sand,low,12/12,low,50
28.06177293547152,8.157481677453292,6.046199381375508,132.5464957315699,41.95350564338785,3.7384197929653067,64.83069172869092,gravel,low,12/12,medium,35
26.350790155263034,7.324468502577162,7.159926001426576,113.02970691975412,55.40839090217719,6.435952748583825,36.470311755997116,sand,low,12/12,medium,75
29.08523908882863,7.14842386180396,7.445279321579189,99.7640731191006,41.090722391560305,4.48185830154381,35.36713078830308,sand,low,14/10,medium,75
28.276727843259966,6.016693447627319,7.320712889311966,61.41493751357318,34.25692091047489,5.400404559333785,35.03541693912056,gravel,low,14/10,medium,75
27.920699120670072,5.249287509235486,6.847714705392644,145.06522352922602,51.62495475482321,4.022256816922404,52.10965200106685,gravel,high,12/12,medium,50
28.831385771450666,6.413702847242682,6.430292393019383,90.78976890247513,66.6856174468905,2.1852187761811983,10.270176904891272,sand,low,12/12,medium,50
26.157938537228596,6.577390087622265,6.78257702739422,143.87365007970317,42.87305859067897,6.8320064906336055,40.55647578249958,gravel,low,12/12,medium,65
29.35794762934739,5.603271333013192,7.644994668289508,157.38689085065923,34.50545473910841,5.168171814527049,31.05579002981036,sand,high,12/12,medium,5
28.02572915350244,8.018822240806774,7.184969998972985,119.62835493215528,39.66068463226305,4.238801784506591,15.151971559377841,glass,high,12/12,high,60
25.377669164546745,7.254901030058214,7.8657841734704705,139.419943886326,43.43896808637013,5.622513410763747,21.004963410678766,sand,medium,14/10,low,50
28.069412864862585,7.499135651173629,7.544897697477304,49.5135785714293,60.805488120752685,5.259963459843589,59.095180139413976,glass,medium,10/14,medium,30
26.917242967106997,7.833752418294509,6.533091504570147,95.35237143265107,38.87881281976229,6.0404519973177715,61.00344173066979,sand,low,12/12,high,30
26.14806301321348,6.713009493898403,7.022195674255928,83.31143832489273,36.61813375235211,3.8394587646625,71.58057771539526,gravel,low,12/12,low,50
28.038504579624245,7.23238410695536,8.124530018064346,119.0801896988829,59.473283366141104,4.481304553492025,22.852144864016974,glass,high,12/12,low,35
27.075593593137675,5.566992136885673,7.305435735144139,50.88626038182334,55.83269597562387,4.388652328370719,40.308321285418685,glass,high,12/12,medium,60
26.822935378267662,7.799200310797193,7.809997226802049,69.20509020829266,57.74402980815572,3.2196564554421845,36.430249436990046,glass,medium,12/12,low,60
26.786270981810713,5.358367963792522,7.7936723871794955,128.31907271521246,57.48455026644054,5.589493036346608,64.01146431081855,gravel,high,14/10,medium,20
28.609966011619633,5.647864422757438,7.229953119755448,110.71718804300136,57.005225339575105,4.892226639327045,32.802186297238414,glass,medium,14/10,low,60
25.327399767390578,6.868765494447881,6.343399838470917,134.72017716085924,40.637777134094385,3.958444616056967,22.64890428330141,glass,low,12/12,high,60
29.0256417322504,5.4234825712739845,6.984051249526878,110.53546599814975,40.41959563061614,3.1289962264485562,43.32092154377981,gravel,medium,14/10,medium,60
27.899478845165113,5.7975936222116164,7.130681109668689,46.14752977596316,63.74244794724296,4.83853903246187,15.614319161637704,gravel,medium,10/14,high,65
28.280073245724644,8.067194661336087,6.347919947046896,129.20958325983284,53.10630913120397,6.206183235291322,60.72486422026076,sand,low,14/10,high,20
27.368678655185896,5.302649661225468,7.571177333174499,59.84691692630562,40.89096667595023,5.431193233139006,31.328506466184447,glass,low,14/10,low,50
27.580399474925695,7.273750071056187,6.778984215064329,131.91208027689802,48.55818229164956,4.065082820011169,39.68798895799238,sand,high,12/12,high,70
26.707466832181453,8.045653502409827,6.385590864680482,70.09465486104027,54.8851813061536,4.159572897538043,16.576795781458674,glass,high,12/12,high,55
28.079472910656687,5.9164636881735,6.752091908999769,56.18687420714156,48.412409254757506,5.1669634007215715,43.21641672830768,gravel,low,10/14,low,40
27.608904294286205,4.77274151378899,7.702834143683695,135.71892562836985,56.7978573613493,3.743812011607457,59.46778989476795,sand,high,12/12,medium,25
26.214797797101564,6.787310139089868,7.8169469605730875,88.24554952684396,62.88060650690132,5.1353799843343335,26.02763926067087,sand,medium,12/12,medium,60
25.328711617452054,6.804505932838651,6.546817946919844,56.968807072811366,43.10749481941907,7.032590656383533,38.07195365300402,glass,high,14/10,medium,40
26.45457904788502,6.521298650989129,6.943769644784457,58.088612762490435,49.15330252864036,4.030175519761761,52.504295474524156,sand,low,10/14,medium,80
27.784119348053792,6.874448233780123,6.541245187227994,80.95088891778003,58.79712520343959,2.1299156181626753,59.584635557311344,gravel,high,10/14,medium,45
27.83260972350216,6.459282194590283,8.317821997230778,115.07163286495664,63.028043876132436,4.27601373973565,33.20487195417337,gravel,low,14/10,medium,75
24.160872255452045,6.226412406062637,6.96859666934826,114.25367358391928,51.898205106787934,2.709921880216264,54.96045799438474,gravel,low,10/14,high,45
27.30480163309601,7.235387674329741,7.207902393471429,127.21263430123163,35.627740966673514,2.1166946823190407,42.018283570339015,gravel,medium,14/10,high,85
28.194747434811067,7.425771526040272,7.046202609934532,45.80686032207442,55.58211772749827,6.881759230316472,45.13568739170017,gravel,high,14/10,medium,45
26.845236479558356,6.9501492120273936,7.669475581534467,145.4861146130118,43.05441256541242,6.941491188547442,47.477726415733144,gravel,low,12/12,low,55
28.57335845545283,5.411279627892164,6.526381978144129,96.93421155051932,65.44720331463478,3.7580572185595607,21.803895933430866,sand,medium,14/10,medium,60
29.522044195162024,7.170147296929663,7.022553658056322,117.833268787225,43.071600576724165,2.5252734051854744,49.579862339308555,sand,low,10/14,low,50
29.087566439407773,7.960452716321222,7.602496422301982,70.55747180511386,45.75536122889423,5.433096442582171,28.928981035166025,sand,medium,12/12,high,50
25.920570621983032,7.584635721730606,7.116075591904608,63.122721090821685,45.32360871926286,3.919655675621222,25.639111021459172,gravel,medium,12/12,medium,85
24.0919352679201,5.662500741770829,6.359811593327766,98.40933376564257,62.37409650196546,4.326686597768488,56.7501648200465,gravel,medium,12/12,high,15
25.226197910405904,5.3987573489489185,7.484152585433395,143.49529603358906,64.32880377673065,5.270604029439316,41.13567544157176,glass,medium,10/14,medium,50
27.571379211598533,7.398318651209631,6.982800899199242,94.92089280637188,42.67455439186818,3.2753709817311254,25.063951271638164,gravel,high,10/14,medium,80
27.22616955442776,7.341332982656309,6.919974161279413,149.13070045079465,58.40064954013798,5.393939418354819,11.82288343935904,sand,high,10/14,medium,70
26.421716761508595,7.645359798449354,7.41387268447061,170.39152963457826,57.144229334413765,4.879017322324661,25.250230145110955,gravel,medium,10/14,low,75
26.059701137971395,5.437251373463649,7.545175131049075,57.53201258135859,41.94435224713458,4.78263118478079,21.33887245111712,sand,low,10/14,high,70
31.494443189295563,5.106514320767581,7.655780104330064,56.354873394855694,44.0476201760894,3.644242758831726,42.05114517303744,sand,low,14/10,medium,50
29.443081765915398,7.282871610946589,6.223468486734381,119.01927156435188,52.86298809735637,3.651291117518268,10.940918837322634,glass,medium,12/12,high,45
28.0052638364636,6.1717534394438704,7.45106352134342,99.11011144487524,48.46455971912261,4.6898972485650825,26.57783666823985,sand,medium,12/12,medium,85
26.5016853551854,6.240538065614117,7.754200667297078,63.14005223977527,60.37872957999848,2.4317279129749156,47.71280188476319,sand,low,12/12,medium,70
25.45938744882812,6.871424686282124,7.150868941961926,166.44832833979638,40.213514588569936,4.466862421747665,16.10899004722864,sand,low,14/10,low,70
26.372475326739874,5.928874407056004,6.4184680990028635,86.2246261718265,43.43927518603031,3.349199776805787,45.73819324343086,gravel,high,14/10,high,50
24.674783773485494,6.353341783214033,7.848079402532169,134.16901660661483,53.27204300887422,4.508611026145565,20.53525757004689,gravel,high,10/14,medium,35
29.86694762895168,7.697877813072088,6.93151471197729,140.46262795840224,42.51397482021668,2.8653201725705912,19.193163117158395,glass,high,14/10,medium,45
25.11625565484651,5.257619753402187,7.129068314826327,103.95630836433946,37.64402990399562,5.2236332485978325,52.77615250736926,gravel,medium,14/10,medium,45
25.59726507904742,5.553274586480797,6.249854502954693,138.6945462858513,56.76260472385909,4.109828194979853,40.665152371478584,sand,medium,12/12,low,40
25.006652715350466,7.9793198978264,6.3475756942484685,51.166568385493136,39.70274613822414,3.745142888398367,32.83850435222085,gravel,medium,12/12,high,60
24.826147641662867,5.502945031117047,6.42170326099072,50.44857858071519,36.75250174227439,3.3135027631171057,68.74722654752723,gravel,medium,14/10,low,0
27.739563338625253,7.733925897417835,7.608332793749211,90.50437745058942,38.13144308778007,2.2596311170898233,18.81271011549676,sand,low,14/10,low,65
28.125962514313798,7.484277632305422,7.347220916492337,87.29511366989583,48.3613647033598,5.774262400429244,31.621460704303036,glass,low,12/12,medium,70
26.10193527696777,5.805993694818348,7.147603386477662,41.6446149190694,49.28585342334917,5.05119140883723,67.30460718289496,gravel,low,14/10,high,35
26.550151883747557,6.075949171498603,6.38002988074833,59.03881952199849,63.98198881888266,2.7880445413202883,14.875421488282464,sand,low,10/14,high,60
27.089992736484493,7.761246732706848,6.575829003861696,114.9882399180098,55.860057852215704,2.684174759030999,42.712792080050534,sand,medium,10/14,medium,75
28.424420341330375,5.144729343136435,7.070105057026559,66.09862945328645,53.96721804294076,4.621391909306271,51.5280475340554,glass,medium,12/12,medium,50
26.99864683132633,7.116063091180828,6.7849748213134005,98.93434736998726,54.60150591881466,2.7175341579416408,59.964731045024685,sand,medium,12/12,medium,60
27.82224644200031,6.617383188245657,8.120509236160004,118.85230299745477,43.92963302579511,5.807522285735588,13.744687189477888,glass,high,10/14,medium,45
27.029196906582246,6.393845937377781,7.430944088947091,146.301326627086,57.11951736962231,6.839298336692051,42.787298535961895,sand,low,10/14,low,65
25.8811539666091,7.48779642250764,8.157480905688175,53.896813824468154,53.04131056501477,4.8436488133683095,64.08267262418099,gravel,high,14/10,high,25
26.766067474370022,8.58668431988891,7.123038930228493,88.03179206451256,46.103884542465316,5.394121712491268,11.943509608764574,sand,high,14/10,high,75
24.992719412843893,7.720068675985575,7.362006943851694,89.55535245311545,45.67209465267191,5.4673138980535,10.135020250075902,gravel,low,12/12,medium,60
25.865470357108133,6.5130174818680455,7.003090110602272,127.01261055601172,47.30763379446923,3.4588611284278374,27.126225277577255,gravel,low,10/14,high,85
26.526539437183928,6.311325943523588,6.705997332853947,116.52724575096796,48.503415182581335,6.596418467007632,35.280826693880954,glass,medium,12/12,high,60
27.581763928512643,6.97126415879025,6.193999531589816,132.27700417221115,35.37082593243374,6.806459611814489,48.11656343769087,sand,medium,10/14,high,50
27.98198433379149,8.152027685466399,7.768315653173184,66.88263578163928,52.61454263781718,5.056006625041744,13.141927010778067,sand,low,10/14,medium,75
26.44393843759173,6.964586884910838,7.811316823821217,81.37147570498684,40.49527906411672,4.839275155684394,73.59230662415051,glass,medium,12/12,high,40
26.3375307391583,7.790784885046876,7.677433675701691,59.7420857466648,33.019725654832726,5.026290256785323,23.576332944192117,gravel,high,10/14,high,55
28.34153009871034,5.233182752220922,7.428310062276127,47.95764517519013,49.47786409952245,3.1448315764401618,32.008551401227365,glass,high,12/12,high,40
27.755531746831032,6.011277275797903,6.848961977295018,72.45470699055231,41.12045655100962,3.4752762749710606,65.00827540355704,gravel,medium,14/10,low,60
31.83268715142792,5.522560019190172,7.529921019101795,58.19018016722749,49.2523092794991,5.389440960975835,64.18649648245186,glass,low,10/14,low,0
27.959923013247884,7.679459643282792,6.138786608241156,118.94135365653717,43.301589514209454,5.776754234894634,36.047161694681634,sand,medium,14/10,medium,70
26.997530630855046,8.495325119105141,7.308627700064608,62.06308104260243,58.54704684930693,5.668504862818923,15.767713097317065,gravel,medium,14/10,high,90
26.03955830201684,4.911548938660486,7.489702957680247,133.53031273078588,41.34226686354302,6.941134789902401,30.6698009587555,sand,medium,14/10,low,40
22.851065619934563,7.984795636953618,6.936264239451975,137.7840857371316,66.72074950874084,2.7495294634990155,44.298761186647305,sand,medium,10/14,medium,55
27.099039682672444,5.427427721542094,7.812760446462569,111.87021098395783,65.40980892484485,4.888465176599847,58.00634954191427,sand,low,12/12,medium,40
29.18274997554611,6.153432360373735,6.66308108660177,162.643164372263,49.35642688925716,3.6637908155257803,58.897274125081736,glass,high,14/10,low,10
26.052711369130037,7.9048562630944215,7.867621584604588,157.31594624094535,38.510901596909925,2.2462440852161047,64.29984823143688,glass,high,14/10,high,5
26.49516768132338,6.606337094004141,6.546297914103282,52.45562393903487,50.701348508789486,3.590339629092957,17.679754772871426,sand,high,14/10,medium,75
25.943597219056873,8.264610339230831,6.124625885954335,60.07959296269625,64.15564701069886,3.6378639174694727,70.69167078669605,sand,low,12/12,low,20
24.6373532237836,5.8856471893371225,7.238169766899613,84.02187452265616,41.59823804270005,6.139909161321793,63.369457064054764,gravel,medium,12/12,low,0
